time_utc,tv_signal,mt5_signal,status,tv_recomputed,tv_rule_check,tv_open,tv_high,tv_low,tv_close,mt5_open,mt5_high,mt5_low,mt5_close,close_abs_diff
2026-08-20T21:00:00+00:00,,,AGREE,,AGREE,1.16783,1.16788,1.16771,1.16776,1.16781,1.16792,1.16757,1.16764,0.00011999999999989797
2026-08-20T22:00:00+00:00,,,AGREE,,AGREE,1.16778,1.16843,1.16778,1.16834,1.16761,1.16843,1.16761,1.16833,9.999999999843467e-06
2026-08-20T23:00:00+00:00,,,AGREE,,AGREE,1.16836,1.1688,1.16835,1.16876,1.16833,1.1688,1.16832,1.16875,1.0000000000065512e-05
2026-08-21T00:00:00+00:00,,,AGREE,,AGREE,1.16876,1.16898,1.1683,1.16833,1.16876,1.16898,1.16828,1.16832,1.0000000000065512e-05
2026-08-21T01:00:00+00:00,,,AGREE,,AGREE,1.16832,1.1693,1.1683,1.16904,1.16833,1.1693,1.16828,1.16904,0.0
2026-08-21T02:00:00+00:00,,,AGREE,,AGREE,1.16904,1.1701,1.16881,1.1696,1.16904,1.17008,1.16879,1.16959,1.0000000000065512e-05
2026-08-21T03:00:00+00:00,,,AGREE,,AGREE,1.1696,1.16984,1.16917,1.16942,1.16959,1.16983,1.16915,1.16942,0.0
2026-08-21T04:00:00+00:00,,,AGREE,,AGREE,1.16942,1.16954,1.1691,1.16932,1.16942,1.16954,1.1691,1.16931,9.999999999843467e-06
2026-08-21T05:00:00+00:00,,,AGREE,,AGREE,1.16931,1.16994,1.16902,1.1698,1.16931,1.16993,1.16901,1.16979,9.999999999843467e-06
2026-08-21T06:00:00+00:00,,,AGREE,,AGREE,1.16981,1.16984,1.16903,1.1698,1.1698,1.16983,1.16902,1.1698,0.0
2026-08-21T07:00:00+00:00,,,AGREE,,AGREE,1.1698,1.17004,1.16867,1.1691,1.16979,1.17004,1.16867,1.16908,2.0000000000131024e-05
2026-08-21T08:00:00+00:00,,,AGREE,,AGREE,1.16909,1.17064,1.16892,1.17052,1.16908,1.17063,1.16892,1.17053,1.0000000000065512e-05
2026-08-21T09:00:00+00:00,,,AGREE,,AGREE,1.17052,1.17116,1.17001,1.17002,1.17052,1.17115,1.17,1.17001,1.0000000000065512e-05
2026-08-21T10:00:00+00:00,,,AGREE,,AGREE,1.17003,1.17108,1.16992,1.1702,1.17002,1.17106,1.1699,1.1702,0.0
2026-08-21T11:00:00+00:00,,,AGREE,,AGREE,1.17021,1.17099,1.16963,1.17007,1.17019,1.17097,1.16961,1.17007,0.0
2026-08-21T12:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.17008,1.17032,1.16851,1.16906,1.17008,1.17031,1.16851,1.16905,1.0000000000065512e-05
2026-08-21T13:00:00+00:00,,,AGREE,,AGREE,1.16906,1.16912,1.16788,1.16834,1.16906,1.16912,1.16787,1.16833,9.999999999843467e-06
2026-08-21T14:00:00+00:00,,,AGREE,,AGREE,1.16834,1.16834,1.16688,1.1673,1.16832,1.16833,1.16687,1.1673,0.0
2026-08-21T15:00:00+00:00,,,AGREE,,AGREE,1.16732,1.16839,1.16708,1.16832,1.16728,1.16838,1.16705,1.1683,2.0000000000131024e-05
2026-08-21T16:00:00+00:00,,,AGREE,,AGREE,1.16832,1.16877,1.16796,1.16818,1.16833,1.16876,1.16797,1.16818,0.0
2026-08-21T17:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16817,1.1683,1.16772,1.16804,1.16818,1.16829,1.16772,1.16803,1.0000000000065512e-05
2026-08-21T18:00:00+00:00,,,AGREE,,AGREE,1.16804,1.16841,1.16802,1.16828,1.16804,1.1684,1.168,1.16827,1.0000000000065512e-05
2026-08-21T19:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16829,1.16833,1.16778,1.16788,1.16828,1.16831,1.16776,1.16788,0.0
2026-08-21T20:00:00+00:00,,,AGREE,,AGREE,1.1679,1.16792,1.16742,1.16766,1.16787,1.16792,1.16741,1.1675,0.00015999999999993797
2026-08-23T21:00:00+00:00,,,AGREE,,AGREE,1.16766,1.16784,1.16763,1.16772,1.16757,1.16785,1.16741,1.16757,0.0001500000000000945
2026-08-23T22:00:00+00:00,,,AGREE,,AGREE,1.16774,1.16798,1.1673,1.16758,1.1677,1.16799,1.16724,1.16756,2.0000000000131024e-05
2026-08-23T23:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16757,1.16826,1.16747,1.16824,1.16757,1.16825,1.16745,1.16824,0.0
2026-08-24T00:00:00+00:00,,,AGREE,,AGREE,1.16822,1.16872,1.1682,1.16853,1.16823,1.16871,1.1682,1.16852,1.0000000000065512e-05
2026-08-24T01:00:00+00:00,,,AGREE,,AGREE,1.16852,1.16864,1.16767,1.16818,1.16851,1.16864,1.16765,1.16818,0.0
2026-08-24T02:00:00+00:00,,,AGREE,,AGREE,1.16818,1.16848,1.16795,1.1682,1.16817,1.16848,1.16794,1.16819,9.999999999843467e-06
2026-08-24T03:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16818,1.16822,1.1678,1.16799,1.16819,1.16821,1.16779,1.16797,2.0000000000131024e-05
2026-08-24T04:00:00+00:00,,,AGREE,,AGREE,1.16798,1.16828,1.16754,1.16828,1.16797,1.16826,1.16752,1.16825,2.999999999997449e-05
2026-08-24T05:00:00+00:00,,,AGREE,,AGREE,1.16829,1.16832,1.16761,1.16806,1.16826,1.1683,1.16758,1.16805,1.0000000000065512e-05
2026-08-24T06:00:00+00:00,,,AGREE,,AGREE,1.16805,1.16809,1.1674,1.16776,1.16803,1.16808,1.1674,1.16777,1.0000000000065512e-05
2026-08-24T07:00:00+00:00,,,AGREE,,AGREE,1.16776,1.16806,1.16646,1.16673,1.16776,1.16805,1.16646,1.16671,2.0000000000131024e-05
2026-08-24T08:00:00+00:00,,,AGREE,,AGREE,1.16674,1.16684,1.16606,1.16632,1.16672,1.16683,1.16605,1.16631,1.0000000000065512e-05
2026-08-24T09:00:00+00:00,,,AGREE,,AGREE,1.16633,1.1667,1.16604,1.16644,1.1663,1.1667,1.16602,1.16644,0.0
2026-08-24T10:00:00+00:00,,,AGREE,,AGREE,1.16644,1.1667,1.1662,1.16644,1.16643,1.16669,1.16619,1.16643,9.999999999843467e-06
2026-08-24T11:00:00+00:00,,BULL,MISMATCH,,AGREE,1.16642,1.16737,1.1663,1.16668,1.16641,1.16735,1.16628,1.16669,1.0000000000065512e-05
2026-08-24T12:00:00+00:00,BULL,,MISMATCH,BULL,AGREE,1.16668,1.1674,1.1662,1.16694,1.16668,1.16737,1.16619,1.16692,2.0000000000131024e-05
2026-08-24T13:00:00+00:00,,,AGREE,,AGREE,1.16695,1.16748,1.16638,1.16652,1.16691,1.16747,1.16637,1.16651,1.0000000000065512e-05
2026-08-24T14:00:00+00:00,,,AGREE,,AGREE,1.16652,1.16721,1.1663,1.16656,1.1665,1.16719,1.1663,1.16655,1.0000000000065512e-05
2026-08-24T15:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16656,1.16725,1.16638,1.16646,1.16655,1.16724,1.16636,1.16646,0.0
2026-08-24T16:00:00+00:00,,,AGREE,,AGREE,1.16647,1.16698,1.16629,1.16648,1.16645,1.16695,1.16627,1.16649,1.0000000000065512e-05
2026-08-24T17:00:00+00:00,,,AGREE,,AGREE,1.16649,1.16667,1.16553,1.16594,1.1665,1.16667,1.16552,1.16593,1.0000000000065512e-05
2026-08-24T18:00:00+00:00,,,AGREE,,AGREE,1.16594,1.16654,1.16573,1.16639,1.16594,1.16654,1.16571,1.1664,1.0000000000065512e-05
2026-08-24T19:00:00+00:00,,,AGREE,,AGREE,1.16638,1.16638,1.16594,1.16614,1.16639,1.16639,1.16592,1.16613,9.999999999843467e-06
2026-08-24T20:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16613,1.16643,1.16604,1.1664,1.16613,1.16643,1.16604,1.16635,5.0000000000105516e-05
2026-08-24T21:00:00+00:00,,,AGREE,,AGREE,1.16626,1.16654,1.16618,1.16638,1.16624,1.16652,1.1661,1.16629,8.999999999992347e-05
2026-08-24T22:00:00+00:00,,,AGREE,,AGREE,1.16638,1.16654,1.16636,1.16646,1.16609,1.16652,1.16608,1.16645,1.0000000000065512e-05
2026-08-24T23:00:00+00:00,,,AGREE,,AGREE,1.16646,1.16686,1.16642,1.1668,1.16645,1.16685,1.1664,1.1668,0.0
2026-08-25T00:00:00+00:00,,,AGREE,,AGREE,1.16679,1.1671,1.16672,1.16687,1.1668,1.16709,1.16671,1.16687,0.0
2026-08-25T01:00:00+00:00,,,AGREE,,AGREE,1.16688,1.16688,1.16618,1.16631,1.16687,1.16688,1.16617,1.16631,0.0
2026-08-25T02:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.1663,1.16648,1.16589,1.16606,1.16631,1.16648,1.16588,1.16605,1.0000000000065512e-05
2026-08-25T03:00:00+00:00,,,AGREE,,AGREE,1.16606,1.16624,1.16586,1.16604,1.16605,1.16623,1.16585,1.16604,0.0
2026-08-25T04:00:00+00:00,,,AGREE,,AGREE,1.16603,1.16605,1.16548,1.16558,1.16603,1.16605,1.16548,1.16558,0.0
2026-08-25T05:00:00+00:00,,,AGREE,,AGREE,1.16558,1.16568,1.16531,1.16536,1.16558,1.16567,1.16529,1.16536,0.0
2026-08-25T06:00:00+00:00,,,AGREE,,AGREE,1.16536,1.16592,1.16511,1.16528,1.16534,1.1659,1.16511,1.16527,1.0000000000065512e-05
2026-08-25T07:00:00+00:00,,,AGREE,,AGREE,1.16527,1.16631,1.16526,1.16587,1.16527,1.1663,1.16525,1.16586,1.0000000000065512e-05
2026-08-25T08:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16588,1.16678,1.16576,1.16676,1.16588,1.16678,1.16575,1.16674,1.999999999990898e-05
2026-08-25T09:00:00+00:00,,,AGREE,,AGREE,1.16674,1.16738,1.16661,1.16681,1.16672,1.16738,1.16659,1.16681,0.0
2026-08-25T10:00:00+00:00,,,AGREE,,AGREE,1.1668,1.16684,1.16592,1.16624,1.1668,1.16684,1.16592,1.16623,9.999999999843467e-06
2026-08-25T11:00:00+00:00,,,AGREE,,AGREE,1.16624,1.16648,1.16584,1.16597,1.16622,1.16647,1.16584,1.16596,9.999999999843467e-06
2026-08-25T12:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16596,1.16665,1.16596,1.16664,1.16597,1.16664,1.16596,1.16663,9.999999999843467e-06
2026-08-25T13:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16664,1.16756,1.16643,1.1674,1.16663,1.16754,1.16642,1.16727,0.00012999999999996348
2026-08-25T14:00:00+00:00,,,AGREE,,AGREE,1.16739,1.16748,1.16665,1.16696,1.16727,1.16748,1.1666,1.16696,0.0
2026-08-25T15:00:00+00:00,,,AGREE,,AGREE,1.16696,1.16754,1.16672,1.1673,1.16696,1.16756,1.1667,1.16731,1.0000000000065512e-05
2026-08-25T16:00:00+00:00,,,AGREE,,AGREE,1.1673,1.1674,1.1668,1.16716,1.1673,1.1674,1.16679,1.16713,2.999999999997449e-05
2026-08-25T17:00:00+00:00,,,AGREE,,AGREE,1.16714,1.16747,1.16692,1.16741,1.16714,1.16747,1.16691,1.16742,9.999999999843467e-06
2026-08-25T18:00:00+00:00,,,AGREE,,AGREE,1.16742,1.16752,1.16718,1.16743,1.16743,1.16752,1.16717,1.16741,1.999999999990898e-05
2026-08-25T19:00:00+00:00,,,AGREE,,AGREE,1.16742,1.16792,1.16687,1.16764,1.1674,1.16788,1.16688,1.16762,1.999999999990898e-05
2026-08-25T20:00:00+00:00,,,AGREE,,AGREE,1.16764,1.16798,1.16742,1.16745,1.16763,1.16796,1.16728,1.16735,9.999999999998899e-05
2026-08-25T21:00:00+00:00,,BEAR,MISMATCH,,AGREE,1.16755,1.16772,1.16723,1.16724,1.16749,1.16775,1.16701,1.16727,2.999999999997449e-05
2026-08-25T22:00:00+00:00,BEAR,,MISMATCH,BEAR,AGREE,1.16723,1.16772,1.16723,1.16767,1.16727,1.1677,1.16716,1.16767,0.0
2026-08-25T23:00:00+00:00,,,AGREE,,AGREE,1.16766,1.16769,1.16726,1.16744,1.16766,1.16768,1.16724,1.16744,0.0
2026-08-26T00:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16744,1.16758,1.16712,1.16726,1.16743,1.16758,1.16709,1.16726,0.0
2026-08-26T01:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16725,1.16742,1.16689,1.16702,1.16726,1.16741,1.16687,1.16702,0.0
2026-08-26T02:00:00+00:00,,,AGREE,,AGREE,1.16701,1.16729,1.16668,1.16676,1.16703,1.16729,1.16667,1.16675,1.0000000000065512e-05
2026-08-26T03:00:00+00:00,,,AGREE,,AGREE,1.16676,1.16685,1.16639,1.16647,1.16676,1.16684,1.16638,1.16647,0.0
2026-08-26T04:00:00+00:00,,,AGREE,,AGREE,1.16648,1.1665,1.16606,1.1662,1.16647,1.16649,1.16605,1.16621,1.0000000000065512e-05
2026-08-26T05:00:00+00:00,,,AGREE,,AGREE,1.16621,1.1667,1.16606,1.16644,1.16622,1.16669,1.16606,1.16643,9.999999999843467e-06
2026-08-26T06:00:00+00:00,,,AGREE,,AGREE,1.16644,1.16676,1.16598,1.1667,1.16644,1.16674,1.16599,1.16668,2.0000000000131024e-05
2026-08-26T07:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.1667,1.16732,1.1667,1.1671,1.16669,1.16731,1.16669,1.16709,1.0000000000065512e-05
2026-08-26T08:00:00+00:00,,,AGREE,,AGREE,1.16708,1.1677,1.16696,1.16712,1.1671,1.1677,1.16695,1.16712,0.0
2026-08-26T09:00:00+00:00,,,AGREE,,AGREE,1.16712,1.16712,1.16636,1.16661,1.16708,1.16712,1.16635,1.16662,1.0000000000065512e-05
2026-08-26T10:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.1666,1.16663,1.16611,1.16619,1.16661,1.16664,1.1661,1.16619,0.0
2026-08-26T11:00:00+00:00,,,AGREE,,AGREE,1.1662,1.16694,1.16603,1.1669,1.16618,1.16693,1.16602,1.16689,1.0000000000065512e-05
2026-08-26T12:00:00+00:00,,,AGREE,,AGREE,1.16691,1.16753,1.16556,1.1656,1.16689,1.16747,1.16555,1.16559,1.0000000000065512e-05
2026-08-26T13:00:00+00:00,,,AGREE,,AGREE,1.16558,1.1659,1.16516,1.16527,1.1656,1.16588,1.16514,1.16527,0.0
2026-08-26T14:00:00+00:00,,,AGREE,,AGREE,1.16528,1.16534,1.16422,1.16452,1.16528,1.16533,1.1642,1.16451,1.0000000000065512e-05
2026-08-26T15:00:00+00:00,,,AGREE,,AGREE,1.1645,1.16544,1.16449,1.16504,1.16451,1.16543,1.16448,1.16505,9.999999999843467e-06
2026-08-26T16:00:00+00:00,,,AGREE,,AGREE,1.16504,1.16544,1.16488,1.16497,1.16505,1.16543,1.16488,1.16496,1.0000000000065512e-05
2026-08-26T17:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16496,1.16545,1.16487,1.16528,1.16495,1.16544,1.16486,1.16527,1.0000000000065512e-05
2026-08-26T18:00:00+00:00,,,AGREE,,AGREE,1.16528,1.16545,1.16502,1.16514,1.16527,1.16544,1.165,1.16514,0.0
2026-08-26T19:00:00+00:00,,,AGREE,,AGREE,1.16514,1.16538,1.16502,1.16534,1.16513,1.16538,1.16501,1.16533,1.0000000000065512e-05
2026-08-26T20:00:00+00:00,,,AGREE,,AGREE,1.16535,1.1655,1.16516,1.16534,1.16534,1.1655,1.16509,1.16509,0.0002500000000000835
2026-08-26T21:00:00+00:00,,,AGREE,,AGREE,1.16522,1.16544,1.16501,1.1654,1.16499,1.16542,1.16463,1.16533,7.00000000000145e-05
2026-08-26T22:00:00+00:00,,,AGREE,,AGREE,1.16537,1.16556,1.16535,1.16542,1.16533,1.16551,1.16519,1.1654,1.999999999990898e-05
2026-08-26T23:00:00+00:00,,,AGREE,,AGREE,1.1654,1.16564,1.16538,1.16556,1.16541,1.16564,1.16527,1.16555,9.999999999843467e-06
2026-08-27T00:00:00+00:00,,,AGREE,,AGREE,1.16558,1.16583,1.1654,1.16565,1.16556,1.16582,1.16537,1.16564,1.0000000000065512e-05
2026-08-27T01:00:00+00:00,,,AGREE,,AGREE,1.16566,1.16591,1.16554,1.1658,1.16564,1.1659,1.16552,1.16579,9.999999999843467e-06
2026-08-27T02:00:00+00:00,,,AGREE,,AGREE,1.1658,1.16595,1.16544,1.16557,1.16579,1.16595,1.16544,1.16556,1.0000000000065512e-05
2026-08-27T03:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16558,1.16564,1.16534,1.16542,1.16555,1.16564,1.16534,1.16543,1.0000000000065512e-05
2026-08-27T04:00:00+00:00,,,AGREE,,AGREE,1.16543,1.1656,1.16541,1.16556,1.16543,1.1656,1.1654,1.16554,1.999999999990898e-05
2026-08-27T05:00:00+00:00,,,AGREE,,AGREE,1.16556,1.16577,1.1652,1.16544,1.16555,1.16576,1.16518,1.16544,0.0
2026-08-27T06:00:00+00:00,,,AGREE,,AGREE,1.16544,1.16558,1.1652,1.16535,1.16543,1.16558,1.1652,1.16535,0.0
2026-08-27T07:00:00+00:00,,,AGREE,,AGREE,1.16534,1.16563,1.16518,1.16549,1.16534,1.16563,1.16518,1.16549,0.0
2026-08-27T08:00:00+00:00,,,AGREE,,AGREE,1.16548,1.1658,1.16477,1.16482,1.16549,1.1658,1.16476,1.16482,0.0
2026-08-27T09:00:00+00:00,,,AGREE,,AGREE,1.16482,1.16485,1.16404,1.16408,1.16481,1.16484,1.16404,1.16408,0.0
2026-08-27T10:00:00+00:00,,,AGREE,,AGREE,1.16408,1.16482,1.16385,1.16397,1.16409,1.16482,1.16384,1.16397,0.0
2026-08-27T11:00:00+00:00,,,AGREE,,AGREE,1.16398,1.16442,1.16366,1.1641,1.16397,1.16441,1.16365,1.16409,9.999999999843467e-06
2026-08-27T12:00:00+00:00,,,AGREE,,AGREE,1.1641,1.16458,1.16397,1.1641,1.16414,1.16457,1.16396,1.16411,1.0000000000065512e-05
2026-08-27T13:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.1641,1.166,1.164,1.1654,1.16411,1.16599,1.164,1.16538,1.999999999990898e-05
2026-08-27T14:00:00+00:00,,,AGREE,,AGREE,1.1654,1.1658,1.16446,1.16448,1.16539,1.1658,1.16445,1.16447,1.0000000000065512e-05
2026-08-27T15:00:00+00:00,,,AGREE,,AGREE,1.16447,1.16543,1.16444,1.16533,1.16446,1.16542,1.16444,1.16532,1.0000000000065512e-05
2026-08-27T16:00:00+00:00,,,AGREE,,AGREE,1.16534,1.16545,1.16493,1.16522,1.16531,1.16545,1.16493,1.1652,1.999999999990898e-05
2026-08-27T17:00:00+00:00,,,AGREE,,AGREE,1.16524,1.1654,1.1647,1.1649,1.16521,1.16539,1.16469,1.1649,0.0
2026-08-27T18:00:00+00:00,,,AGREE,,AGREE,1.16492,1.16501,1.1646,1.16489,1.1649,1.16499,1.1646,1.16488,1.0000000000065512e-05
2026-08-27T19:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.1649,1.16506,1.16474,1.16494,1.16489,1.16505,1.16472,1.16494,0.0
2026-08-27T20:00:00+00:00,,,AGREE,,AGREE,1.16494,1.16525,1.16492,1.16521,1.16493,1.16524,1.1649,1.16515,6.000000000017103e-05
2026-08-27T21:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16514,1.16542,1.16504,1.1653,1.16505,1.16547,1.16463,1.16465,0.0006500000000000394
2026-08-27T22:00:00+00:00,,,AGREE,,AGREE,1.16529,1.16546,1.1652,1.16534,1.16473,1.16547,1.16473,1.16533,1.0000000000065512e-05
2026-08-27T23:00:00+00:00,,,AGREE,,AGREE,1.16534,1.16548,1.16522,1.16536,1.16534,1.16549,1.16522,1.16536,0.0
2026-08-28T00:00:00+00:00,,,AGREE,,AGREE,1.16536,1.16544,1.16506,1.16532,1.16537,1.16544,1.16504,1.16529,2.999999999997449e-05
2026-08-28T01:00:00+00:00,BEAR,,MISMATCH,BEAR,AGREE,1.16531,1.16554,1.16494,1.16496,1.1653,1.16554,1.16493,1.16497,1.0000000000065512e-05
2026-08-28T02:00:00+00:00,,BEAR,MISMATCH,,AGREE,1.16498,1.16508,1.16463,1.16506,1.16497,1.16508,1.16462,1.16507,1.0000000000065512e-05
2026-08-28T03:00:00+00:00,,,AGREE,,AGREE,1.16508,1.16515,1.16456,1.16463,1.16507,1.16514,1.16454,1.16463,0.0
2026-08-28T04:00:00+00:00,,,AGREE,,AGREE,1.16464,1.16466,1.16449,1.16456,1.16463,1.16466,1.16449,1.16455,1.0000000000065512e-05
2026-08-28T05:00:00+00:00,,,AGREE,,AGREE,1.16455,1.16459,1.16426,1.16444,1.16455,1.16459,1.16425,1.16444,0.0
2026-08-28T06:00:00+00:00,,,AGREE,,AGREE,1.16444,1.16492,1.1643,1.16484,1.16445,1.16492,1.16431,1.16482,2.0000000000131024e-05
2026-08-28T07:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16484,1.16488,1.16417,1.16465,1.16482,1.16488,1.16417,1.16465,0.0
2026-08-28T08:00:00+00:00,,,AGREE,,AGREE,1.16464,1.16488,1.16418,1.16446,1.16465,1.16489,1.16417,1.16444,2.0000000000131024e-05
2026-08-28T09:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16444,1.16452,1.16396,1.164,1.16443,1.16451,1.16397,1.16399,9.999999999843467e-06
2026-08-28T10:00:00+00:00,,,AGREE,,AGREE,1.16399,1.16492,1.16394,1.16492,1.16398,1.16491,1.16393,1.16491,1.0000000000065512e-05
2026-08-28T11:00:00+00:00,,,AGREE,,AGREE,1.16491,1.16496,1.16446,1.16452,1.16491,1.16495,1.16444,1.16451,1.0000000000065512e-05
2026-08-28T12:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16452,1.16505,1.16394,1.16491,1.16453,1.16504,1.16393,1.1649,9.999999999843467e-06
2026-08-28T13:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.1649,1.165,1.16372,1.16376,1.16489,1.165,1.16352,1.16366,9.999999999998899e-05
2026-08-28T14:00:00+00:00,,,AGREE,,AGREE,1.1638,1.16596,1.15942,1.16174,1.16367,1.16584,1.15945,1.16174,0.0
2026-08-28T15:00:00+00:00,,,AGREE,,AGREE,1.16175,1.16207,1.15964,1.15977,1.16174,1.16206,1.15963,1.15977,0.0
2026-08-28T16:00:00+00:00,,,AGREE,,AGREE,1.15976,1.15983,1.15848,1.1587,1.15976,1.15982,1.15846,1.15868,2.0000000000131024e-05
2026-08-28T17:00:00+00:00,,,AGREE,,AGREE,1.15868,1.15892,1.15778,1.15808,1.15866,1.15891,1.15777,1.15808,0.0
2026-08-28T18:00:00+00:00,,,AGREE,,AGREE,1.15808,1.15846,1.15778,1.15805,1.15807,1.15844,1.15776,1.15803,2.0000000000131024e-05
2026-08-28T19:00:00+00:00,,,AGREE,,AGREE,1.15804,1.15878,1.15798,1.1586,1.15802,1.15877,1.15796,1.15858,2.0000000000131024e-05
2026-08-28T20:00:00+00:00,,,AGREE,,AGREE,1.15858,1.15867,1.15796,1.15821,1.15857,1.15866,1.15792,1.1583,9.000000000014552e-05
2026-08-30T21:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.15818,1.15824,1.15782,1.15787,1.15769,1.15807,1.15762,1.15763,0.00024000000000001798
2026-08-30T22:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.15796,1.1585,1.15788,1.15842,1.1577,1.15851,1.15765,1.15843,1.0000000000065512e-05
2026-08-30T23:00:00+00:00,,,AGREE,,AGREE,1.15843,1.15894,1.15836,1.15888,1.15843,1.15893,1.15834,1.15888,0.0
2026-08-31T00:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.1589,1.15938,1.15856,1.15923,1.15888,1.15937,1.15855,1.15921,1.999999999990898e-05
2026-08-31T01:00:00+00:00,,,AGREE,,AGREE,1.15924,1.15946,1.15872,1.15907,1.15922,1.15943,1.15869,1.15906,1.0000000000065512e-05
2026-08-31T02:00:00+00:00,,,AGREE,,AGREE,1.15908,1.15929,1.15882,1.15925,1.15907,1.15928,1.15881,1.15924,9.999999999843467e-06
2026-08-31T03:00:00+00:00,,,AGREE,,AGREE,1.15924,1.15938,1.15893,1.15914,1.15925,1.15937,1.1589,1.15913,1.0000000000065512e-05
2026-08-31T04:00:00+00:00,,,AGREE,,AGREE,1.15914,1.15928,1.15886,1.15909,1.15914,1.15928,1.15885,1.15909,0.0
2026-08-31T05:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.15911,1.15914,1.15874,1.15904,1.1591,1.15913,1.15872,1.15904,0.0
2026-08-31T06:00:00+00:00,,,AGREE,,AGREE,1.15905,1.15914,1.15846,1.15888,1.15905,1.15914,1.15847,1.15889,1.0000000000065512e-05
2026-08-31T07:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.1589,1.16032,1.15848,1.16027,1.15889,1.16033,1.15847,1.16026,9.999999999843467e-06
2026-08-31T08:00:00+00:00,,,AGREE,,AGREE,1.16018,1.1606,1.15931,1.15942,1.16021,1.16058,1.1593,1.1594,1.999999999990898e-05
2026-08-31T09:00:00+00:00,,,AGREE,,AGREE,1.15942,1.16011,1.15942,1.15993,1.15941,1.1601,1.15941,1.15992,9.999999999843467e-06
2026-08-31T10:00:00+00:00,,,AGREE,,AGREE,1.15992,1.16022,1.15967,1.15972,1.15993,1.16021,1.15966,1.15972,0.0
2026-08-31T11:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.15973,1.16029,1.15957,1.15963,1.15971,1.16029,1.15957,1.15964,1.0000000000065512e-05
2026-08-31T12:00:00+00:00,,,AGREE,,AGREE,1.15963,1.16,1.15917,1.15953,1.15963,1.16001,1.15916,1.15953,0.0
2026-08-31T13:00:00+00:00,,,AGREE,,AGREE,1.15954,1.16012,1.15938,1.15996,1.15953,1.1601,1.15937,1.15997,9.999999999843467e-06
2026-08-31T14:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.15998,1.16182,1.15953,1.1614,1.15998,1.16182,1.15951,1.16141,1.0000000000065512e-05
2026-08-31T15:00:00+00:00,,,AGREE,,AGREE,1.1614,1.16207,1.16124,1.16165,1.16141,1.16207,1.16122,1.16164,1.0000000000065512e-05
2026-08-31T16:00:00+00:00,,,AGREE,,AGREE,1.16164,1.16178,1.16138,1.16166,1.16165,1.16178,1.16137,1.16164,1.999999999990898e-05
2026-08-31T17:00:00+00:00,,,AGREE,,AGREE,1.16165,1.16179,1.16146,1.16154,1.16165,1.16179,1.16145,1.16154,0.0
2026-08-31T18:00:00+00:00,,,AGREE,,AGREE,1.16154,1.16176,1.16146,1.16156,1.16153,1.16177,1.16144,1.16155,9.999999999843467e-06
2026-08-31T19:00:00+00:00,BEAR,BEAR,AGREE,BEAR,AGREE,1.16156,1.16184,1.16146,1.16164,1.16156,1.16184,1.16145,1.16163,1.0000000000065512e-05
2026-08-31T20:00:00+00:00,BULL,BULL,AGREE,BULL,AGREE,1.16166,1.1618,1.16144,1.16172,1.16164,1.1618,1.16142,1.1617,2.0000000000131024e-05
2026-08-31T21:00:00+00:00,,,AGREE,,AGREE,1.16178,1.1619,1.1617,1.1618,1.16172,1.16185,1.16152,1.16177,2.999999999997449e-05
2026-08-31T22:00:00+00:00,,,AGREE,,AGREE,1.16188,1.16194,1.16142,1.16149,1.16187,1.16189,1.16141,1.16149,0.0
